Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Profit Margin,YearMonth
8643,CA-2016-108259,2016-08-11,15/11/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.504,5.58,0.1771203656678517,2016-08
8644,CA-2016-108259,2016-08-11,15/11/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,0.89,0.1765873015873016,2016-08
8645,CA-2016-108259,2016-08-11,15/11/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.879,7.06,0.17703553248576945,2016-08
8646,CA-2016-108259,2016-08-11,15/11/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,0.66,0.14006791171477082,2016-08
8648,US-2016-131842,2016-05-12,8/12/2016,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211.0,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,13.63,0.13990392511085564,2016-05
8660,CA-2017-153185,2017-03-09,8/9/2017,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,5.48,0.17700258397932817,2017-03
8662,CA-2016-131856,2016-12-05,17/05/2016,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.968,3.07,0.13974872541879096,2016-12
8663,CA-2016-131856,2016-12-05,17/05/2016,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,134.29,0.2168934284311445,2016-12
8664,CA-2016-131856,2016-12-05,17/05/2016,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.904,22.64,0.17700775581686265,2016-12
8679,CA-2017-112739,2017-02-09,7/9/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070.0,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,1.52,0.1765799256505576,2017-02
8680,CA-2017-112739,2017-02-09,7/9/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070.0,Central,TEC-AC-10001714,Technology,Accessories,LogitechÂ MX Performance Wireless Mouse,159.56,34.61,0.2169089997493106,2017-02
8681,CA-2017-143805,2017-01-12,3/12/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,372.51,0.1770022094984676,2017-01
8682,CA-2017-143805,2017-01-12,3/12/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,7.2,0.1769041769041769,2017-01
8683,CA-2015-133634,2015-05-11,10/11/2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204.0,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,10.37,0.21699100230173676,2015-05
8704,CA-2016-133494,2016-01-03,5/3/2016,Standard Class,RP-19390,Resi PÃ¶lking,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,0.63,0.17736486486486486,2016-01
8706,US-2015-132745,2015-01-10,5/10/2015,Standard Class,NF-18475,Neil FranzÃ¶sisch,Home Office,United States,Reno,Nevada,89502.0,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,0.83,0.1762208067940552,2015-01
8707,CA-2015-146815,2015-08-09,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.764,24.17,0.1399018314000602,2015-08
8708,CA-2015-146815,2015-08-09,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,0.62,0.17613636363636365,2015-08
8712,CA-2015-105648,2015-03-03,7/3/2015,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,87.63,0.13990535673231666,2015-03
8713,US-2016-145422,2016-03-12,7/12/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,50.29,0.13988912347461327,2016-03
8714,CA-2018-136623,2018-11-07,16/07/2018,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,15.61,0.21695018901489882,2018-11
8715,CA-2018-136623,2018-11-07,16/07/2018,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5.27,0.1768456375838926,2018-11
8717,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,11.4,0.17706262425447317,2017-12
8718,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,0.98,0.14032073310423826,2017-12
8719,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,1.99,0.1766690340909091,2017-12
8720,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,2.75,0.17682613168724282,2017-12
8721,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,53.07,0.13988907984774837,2017-12
8722,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,11.95,0.17694266761430938,2017-12
8723,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,0.27,0.17716535433070868,2017-12
8736,US-2015-169390,2015-07-02,10/2/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,11.5,0.17703201970443352,2015-07
8737,CA-2017-168774,2017-04-09,9/9/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,94.77,0.17700453857791226,2017-04
8738,CA-2018-161592,2018-06-04,10/4/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421.0,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,1.43,0.1765432098765432,2018-06
8739,US-2018-131961,2018-08-12,11/12/2018,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,2.34,0.1766304347826087,2018-08
8740,US-2018-131961,2018-08-12,11/12/2018,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,18.22,0.21693575272657997,2018-08
8742,CA-2016-113222,2016-09-11,9/11/2016,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,1.9,0.17690875232774672,2016-09
8743,US-2016-144771,2016-02-10,4/10/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123.0,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1.54,0.13959390862944163,2016-02
8744,US-2016-144771,2016-02-10,4/10/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,11.5,0.21681749622926094,2016-02
8747,CA-2018-128076,2018-02-02,7/2/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,29.46,0.13989932567195365,2018-02
8748,CA-2018-128076,2018-02-02,7/2/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,5.48,0.17700258397932817,2018-02
8749,CA-2018-128076,2018-02-02,7/2/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105.0,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,52.05,0.21688945929728645,2018-02
8752,CA-2017-105662,2017-05-05,9/5/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,16.5,0.1769474948524365,2017-05
8753,CA-2017-105662,2017-05-05,9/5/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303.0,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,38.5,0.21692585080009016,2017-05
8754,CA-2018-152198,2018-09-09,10/9/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712,3.14,0.17728093947606144,2018-09
8755,CA-2018-152198,2018-09-09,10/9/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,0.86,0.17695473251028807,2018-09
8756,CA-2018-152198,2018-09-09,10/9/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,1.11,0.17737296260786195,2018-09
8769,CA-2016-151722,2016-05-10,9/10/2016,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0,62.47,0.2169097222222222,2016-05
8770,CA-2017-151148,2017-12-09,13/09/2017,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027.0,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,31.87,0.21687353693723121,2017-12
8771,CA-2017-151148,2017-12-09,13/09/2017,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027.0,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,11.63,0.1398912625096228,2017-12
8776,CA-2017-163636,2017-05-12,9/12/2017,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,0.63,0.17816742081447964,2017-05
8777,CA-2017-102813,2017-02-07,3/7/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,73.93,0.13990500160853853,2017-02
8778,CA-2017-102813,2017-02-07,3/7/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,7.34,0.17698688271604937,2017-02
8781,CA-2016-133585,2016-01-03,4/3/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,9.79,0.1769447657605552,2016-01
8782,CA-2016-133585,2016-01-03,4/3/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,171.8,0.13990246241363183,2016-01
8791,CA-2016-169572,2016-06-09,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,8.25,0.17696267696267698,2016-06
8797,CA-2017-106397,2017-07-07,13/07/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2.29,0.1766975308641975,2017-07
8798,CA-2017-106397,2017-07-07,13/07/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.0,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,8.14,0.17703349282296654,2017-07
8800,CA-2015-116666,2015-08-05,10/5/2015,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,390.41,0.21689805941210133,2015-08
8802,CA-2017-140935,2017-10-11,12/11/2017,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,48.15,0.2169114334624741,2017-10
8803,CA-2017-140935,2017-10-11,12/11/2017,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,47.84,0.13989940343899873,2017-10
8807,CA-2017-113082,2017-12-09,16/09/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501.0,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,5.66,0.1398221343873518,2017-12
8812,US-2017-140172,2017-08-03,13/03/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,36.66,0.17697833391264045,2017-08
8813,US-2017-140172,2017-08-03,13/03/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,2.46,0.17697841726618704,2017-08
8821,CA-2018-100622,2018-03-11,7/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,208.22,0.21689944832413874,2018-03
8822,CA-2018-100622,2018-03-11,7/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,0.72,0.17621145374449337,2018-03
8823,CA-2018-100622,2018-03-11,7/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,9.91,0.17701486138896827,2018-03
8824,CA-2018-100622,2018-03-11,7/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,1.89,0.17683383233532932,2018-03
8827,US-2015-157847,2015-02-04,6/4/2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,4.73,0.17702095808383236,2015-02
8828,US-2015-157847,2015-02-04,6/4/2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,5.93,0.1770783564261825,2015-02
8829,CA-2016-115168,2016-05-06,9/6/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301.0,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,1.87,0.17708333333333334,2016-05
8830,CA-2015-109680,2015-06-10,9/10/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,68.38,0.17699435730185847,2015-06
8839,CA-2015-153808,2015-06-04,10/4/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,12.56,0.1770260747004933,2015-06
8840,CA-2015-153808,2015-06-04,10/4/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,11.61,0.17706808199121524,2015-06
8841,CA-2015-153808,2015-06-04,10/4/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,65.06,0.21688835550221688,2015-06
8842,US-2017-112396,2017-09-02,13/02/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,19.51,0.2168500611314883,2017-09
8843,US-2017-112396,2017-09-02,13/02/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,6.91,0.21688637790332707,2017-09
8849,CA-2016-140718,2016-02-07,4/7/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,16.1,0.21686422413793108,2016-02
