Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit
9102,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,4.18
9103,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,15.01
9104,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,9.09
9105,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,5.67
9106,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.648,31.44
9107,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,62.45
9108,CA-2016-132941,25/05/2016,28/05/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.368,3.96
9109,CA-2016-132941,25/05/2016,28/05/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,32.368,5.73
9110,CA-2016-132941,25/05/2016,28/05/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.984,45.11
9111,CA-2015-132010,13/10/2015,15/10/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,6.44
9112,CA-2015-132010,13/10/2015,15/10/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,4.98
9113,CA-2015-132010,13/10/2015,15/10/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,55.79
9114,CA-2015-132010,13/10/2015,15/10/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,2.69
9115,CA-2017-135461,7/2/2017,10/2/2017,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,135.34
9116,CA-2018-153045,19/01/2018,24/01/2018,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,93.18
9117,CA-2018-153045,19/01/2018,24/01/2018,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968,4.47
9118,CA-2018-153045,19/01/2018,24/01/2018,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,124.13
9119,CA-2018-153045,19/01/2018,24/01/2018,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,21.696,3.84
9120,US-2017-155971,6/6/2017,12/6/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,3.90
9121,US-2017-155971,6/6/2017,12/6/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,17.68
9122,CA-2018-122007,18/03/2018,20/03/2018,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,16.08
9123,CA-2018-162250,24/11/2018,24/11/2018,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",7.78,1.38
9124,US-2017-158288,26/11/2017,28/11/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.759,13.94
9125,CA-2017-128916,18/08/2017,20/08/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.552,1.34
9126,CA-2017-128916,18/08/2017,20/08/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.344,0.75
9127,CA-2016-157028,28/11/2016,3/12/2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,1.47
9128,CA-2018-112473,25/05/2018,1/6/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,8.87
9129,US-2018-147655,4/9/2018,5/9/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,15.59
9130,CA-2017-130911,24/03/2017,26/03/2017,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,42.18
9131,CA-2017-130911,24/03/2017,26/03/2017,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,3.30
9132,CA-2018-100055,28/05/2018,1/6/2018,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,3.84
9133,CA-2018-100055,28/05/2018,1/6/2018,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,22.15
9134,CA-2016-157805,31/08/2016,4/9/2016,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPÂ Telephone,555.96,120.59
9135,CA-2017-124254,12/4/2017,17/04/2017,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,22.93
9136,CA-2017-124254,12/4/2017,17/04/2017,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,9.20
9137,CA-2017-124254,12/4/2017,17/04/2017,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,1.82
9138,CA-2015-123400,2/2/2015,9/2/2015,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,3.25
9139,CA-2015-123400,2/2/2015,9/2/2015,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,39.25
9140,CA-2015-106971,2/9/2015,8/9/2015,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,475.944,103.23
9141,CA-2018-123029,30/09/2018,2/10/2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,34.70
9142,CA-2017-139409,5/9/2017,7/9/2017,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,9.46
9143,US-2018-166688,20/05/2018,26/05/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,1.47
9144,US-2018-166688,20/05/2018,26/05/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,243.61
9145,US-2018-166688,20/05/2018,26/05/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,11.49
9146,CA-2016-126970,20/09/2016,24/09/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.808,0.50
9147,US-2017-165505,23/01/2017,27/01/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,21.69
9148,US-2017-165505,23/01/2017,27/01/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,1.42
9149,US-2017-165505,23/01/2017,27/01/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.29,276.88
9150,US-2015-157070,1/6/2015,6/6/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,24.53
9151,US-2015-157070,1/6/2015,6/6/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,11.60
9152,US-2016-106873,24/09/2016,29/09/2016,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2.58
9153,US-2016-106873,24/09/2016,29/09/2016,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,5.03
9154,US-2016-106873,24/09/2016,29/09/2016,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,16.464,2.91
9155,CA-2017-132990,1/8/2017,3/8/2017,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2.70
9156,CA-2015-102645,23/01/2015,28/01/2015,Standard Class,IM-15055,Ionia McGrath,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,7.09
9157,CA-2015-134215,4/8/2015,8/8/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,18.05
9158,CA-2015-134215,4/8/2015,8/8/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,45.97
9159,CA-2015-134215,4/8/2015,8/8/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,55.40
9160,CA-2017-118934,9/8/2017,14/08/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,0.77
9161,CA-2017-118934,9/8/2017,14/08/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,2.10
9162,CA-2017-160108,8/12/2017,12/12/2017,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,56.78
9163,CA-2017-160108,8/12/2017,12/12/2017,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,95.13
9164,CA-2016-164007,8/6/2016,12/6/2016,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,0.52
9165,CA-2016-164007,8/6/2016,12/6/2016,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,25.33
9166,CA-2017-100300,24/06/2017,26/06/2017,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,971.02
9167,CA-2017-100300,24/06/2017,26/06/2017,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,18.56
9168,CA-2017-100300,24/06/2017,26/06/2017,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,42.73
9169,CA-2017-140571,15/03/2017,19/03/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,56.60
9170,CA-2017-140571,15/03/2017,19/03/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,8.09
9171,US-2017-155768,1/12/2017,1/12/2017,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,4.47
9172,US-2017-155768,1/12/2017,1/12/2017,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,8.48
9173,US-2017-155768,1/12/2017,1/12/2017,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,196.99
9174,US-2017-155768,1/12/2017,1/12/2017,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,4.06
9175,CA-2018-119424,12/6/2018,14/06/2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,15.61
9176,CA-2018-119424,12/6/2018,14/06/2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3.44
9177,CA-2017-118178,19/03/2017,24/03/2017,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,5.50
9178,CA-2017-166618,14/11/2017,18/11/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,3.03
9179,CA-2017-166618,14/11/2017,18/11/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,4.19
9180,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 ConferenceÂ phone,707.88,153.54
9181,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,2.12
9182,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,5.51
9183,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,12.09
9184,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,4.35
9185,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,7.24
9186,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,28.99
9187,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,260.74
